,index,type,title,release_year,plataforma,dur_min,dur_temp
11214,11214,Movie,From Russia With Love,1964,hulu,115,min
11215,11215,Movie,GoldenEye,1995,hulu,130,min
11216,11216,Movie,Goldfinger,1965,hulu,110,min
11217,11217,Movie,Happy Feet,2006,hulu,101,min
11218,11218,Movie,Happy Feet Two,2011,hulu,100,min
11219,11219,Movie,House of Games,1987,hulu,102,min
11220,11220,Movie,Intersection,1994,hulu,99,min
11221,11221,Movie,License to Kill,1989,hulu,133,min
11222,11222,Movie,Light It Up,1999,hulu,99,min
11223,11223,Movie,Lost In Space,1998,hulu,130,min
11224,11224,Movie,Mad Max,1979,hulu,93,min
11225,11225,Movie,Madhouse,2004,hulu,91,min
11226,11226,Movie,Maze,2017,hulu,0,sin dato
11227,11227,Movie,My Best Friend's Wedding,1997,hulu,105,min
11228,11228,Movie,Peeples,2013,hulu,95,min
11229,11229,Movie,Queen of the Damned,2002,hulu,101,min
11230,11230,Movie,Racing With the Moon,1984,hulu,108,min
11231,11231,Movie,Remo Williams: The Adventure Begins,1985,hulu,121,min
11232,11232,Movie,Resident Evil: Retribution,2012,hulu,96,min
11233,11233,Movie,Rushmore,1998,hulu,93,min
11234,11234,Movie,SCB: Calzaghe vs. Lacy,2006,hulu,0,sin dato
11235,11235,Movie,Signs,2002,hulu,107,min
11236,11236,Movie,Sleepless in Seattle,1993,hulu,105,min
11237,11237,Movie,Snatch,2000,hulu,103,min
11238,11238,Movie,Species,1995,hulu,109,min
11239,11239,Movie,Species II,1998,hulu,93,min
11240,11240,Movie,Species III,2004,hulu,112,min
11241,11241,Movie,Species: The Awakening,2007,hulu,98,min
11242,11242,Movie,Star Trek II: The Wrath of Khan,1982,hulu,113,min
11243,11243,Movie,Star Trek III: The Search for Spock,1984,hulu,105,min
11244,11244,Movie,Star Trek IV: The Voyage Home,1986,hulu,119,min
11245,11245,Movie,Star Trek V: The Final Frontier,1989,hulu,106,min
11246,11246,Movie,Star Trek VI: The Undiscovered Country,1991,hulu,110,min
11247,11247,Movie,Star Trek VIII: First Contact,1996,hulu,111,min
11248,11248,Movie,Star Trek: Generations,1994,hulu,118,min
11249,11249,Movie,Star Trek: Insurrection,1998,hulu,103,min
11250,11250,Movie,Star Trek: Nemesis,2002,hulu,117,min
11251,11251,Movie,Star Trek: The Motion Picture,1979,hulu,130,min
11252,11252,TV Show,Station 19,2018,hulu,5,Seasons
11253,11253,Movie,Sweet Home Alabama,2002,hulu,104,min
11254,11254,Movie,Sweet Land,2005,hulu,111,min
11255,11255,Movie,The Extreme Adventures of Super Dave,2000,hulu,91,min
11256,11256,Movie,The Holiday,2006,hulu,136,min
11257,11257,Movie,The Hunger Games,2012,hulu,181,min
11258,11258,Movie,The Hunger Games: Catching Fire,2013,hulu,182,min
